Superfamily,Family,Genus,Species,Month,Year,Country,State,Municipality,Locality,Species-Locality,Latitude_Longitude,Range_Size_sq_km,BIO1,BIO12,SampleID,Sequence_Reads,SVL_mm,Primary_Habitat,Extraction,mean_NDVI,OTU_richness,Faith_PD,Endangerment,Brazil_Redlist,IUCN_Status,Publication,,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,parva,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,51,23.27 S 45.19 W,145440.8385,155,1743,PAR7,5136,22,Terrestrial,Prepman,0.731252,27,2.673832,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,parva,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,51,23.27 S 45.19 W,145440.8385,155,1743,PAR8,1681,22,Terrestrial,Prepman,0.731252,22,2.760174,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Hyloidea,Hylodidae,Hylodes,phyllodes,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,49,23.27 S 45.19 W,27279.70092,155,1743,PHY22,3993,35.5,Aquatic,Prepman,0.731252,85,7.371628,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Hyloidea,Hylodidae,Hylodes,phyllodes,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,49,23.27 S 45.19 W,27279.70092,155,1743,PHY23,4321,35.5,Aquatic,Prepman,0.731252,19,2.384066,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Hyloidea,Hylodidae,Hylodes,phyllodes,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,49,23.27 S 45.19 W,27279.70092,155,1743,PHY5,10388,35.5,Aquatic,Prepman,0.731252,19,2.985843,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Hyloidea,Hylodidae,Hylodes,phyllodes,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,49,23.27 S 45.19 W,27279.70092,155,1743,PHY6,17569,35.5,Aquatic,Prepman,0.731252,20,2.209043,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Hyloidea,Hylodidae,Hylodes,phyllodes,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,49,23.27 S 45.19 W,27279.70092,155,1743,PHY7,3512,35.5,Aquatic,Prepman,0.731252,20,2.708105,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT20,3715,14,Terrestrial,Prepman,0.731252,9,2.201156,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT29,10462,14,Terrestrial,Prepman,0.731252,10,2.05103,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT30,8823,14,Terrestrial,Prepman,0.731252,6,0.725312,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT4,8077,14,Terrestrial,Prepman,0.731252,38,4.229917,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT6,1934,14,Terrestrial,Prepman,0.731252,36,4.41537,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT7,2633,14,Terrestrial,Prepman,0.731252,23,4.004143,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,pitanga,December,2015,Brazil,SP,Sao_Luiz_Paraitinga,19,46,23.27 S 45.19 W,49.325971,155,1743,PIT9,15711,14,Terrestrial,Prepman,0.731252,19,2.358386,Non-threatened,LC,LC,"Mesquita AFC, Lambertini C, Lyra M, Malagoli LR, James TY, Toledo LF, et al. Low resistance to chytridiomycosis in direct-developing amphibians. Sci Rep. 2017;7:16605.",,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri113,2901,140,Aquatic,Dneasy,0.731252,119,14.340376,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri114,1601,140,Aquatic,Dneasy,0.731252,153,13.368456,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri115,3088,140,Aquatic,Dneasy,0.731252,248,20.7673,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri134,7656,140,Aquatic,Dneasy,0.731252,99,11.294615,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri136,3951,140,Aquatic,Dneasy,0.731252,50,7.085042,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,March,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri52,6543,140,Aquatic,Dneasy,0.731252,107,13.416214,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,icterica,March,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,53,23.27 S 45.19 W,1795252.668,155,1743,Ri67,3539,140,Aquatic,Dneasy,0.731252,155,14.132325,Non-threatened,LC,LC,new data,,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM396,11830,63.4,Arboreal,Dneasy,0.731252,36,5.705062,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM397,4801,63.4,Arboreal,Dneasy,0.731252,58,7.576116,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM399,6252,38,Terrestrial,Dneasy,0.731252,413,34.162739,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM400,17302,38,Terrestrial,Dneasy,0.731252,213,19.544132,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM401,22898,38,Terrestrial,Dneasy,0.731252,363,28.863382,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM407,13718,38,Terrestrial,Dneasy,0.731252,100,12.893899,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM408,5932,38,Terrestrial,Dneasy,0.731252,80,8.769757,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM409,11390,38,Terrestrial,Dneasy,0.731252,211,19.853332,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM410,10927,38,Terrestrial,Dneasy,0.731252,200,20.882898,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,henselii,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,50,23.27 S 45.19 W,63716.1269,155,1743,RM411,10023,38,Terrestrial,Dneasy,0.731252,194,19.440901,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM412,1763,100,Arboreal,Dneasy,0.731252,31,5.821493,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM416,2383,100,Arboreal,Dneasy,0.731252,70,6.901508,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM417,12506,100,Arboreal,Dneasy,0.731252,73,7.724909,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM423,1712,100,Arboreal,Dneasy,0.731252,120,15.103673,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM427,11005,100,Arboreal,Dneasy,0.731252,199,19.712757,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM431,6991,50,Arboreal,Dneasy,0.731252,122,12.369641,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM432,1629,50,Arboreal,Dneasy,0.731252,134,13.621369,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM433,6256,50,Arboreal,Dneasy,0.731252,60,7.001863,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM434,9358,50,Arboreal,Dneasy,0.731252,127,13.664816,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM435,2793,50,Arboreal,Dneasy,0.731252,198,18.01089,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM436,1807,63.4,Arboreal,Dneasy,0.731252,136,13.269406,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM437,6862,50,Arboreal,Dneasy,0.731252,356,28.118184,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM439,1532,50,Arboreal,Dneasy,0.731252,205,22.819486,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,November,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM440,4181,50,Arboreal,Dneasy,0.731252,217,19.631382,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM444,4783,100,Arboreal,Dneasy,0.731252,114,13.373742,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM447,39091,100,Arboreal,Dneasy,0.731252,53,5.849548,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM449,9635,100,Arboreal,Dneasy,0.731252,91,10.450149,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM451,3574,63.4,Arboreal,Dneasy,0.731252,153,16.041506,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM452,1671,63.4,Arboreal,Dneasy,0.731252,231,21.897395,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM455,6430,63.4,Arboreal,Dneasy,0.731252,250,22.0865,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM457,2730,63.4,Arboreal,Dneasy,0.731252,155,15.720708,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM458,3445,63.4,Arboreal,Dneasy,0.731252,81,11.657818,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,hylax,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,45,23.27 S 45.19 W,75901.95847,155,1743,RM459,4352,63.4,Arboreal,Dneasy,0.731252,292,24.43735,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM460,4643,100,Arboreal,Dneasy,0.731252,399,32.597587,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM464,6374,100,Arboreal,Dneasy,0.731252,258,22.274472,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM465,2229,100,Arboreal,Dneasy,0.731252,178,15.75561,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM467,3329,100,Arboreal,Dneasy,0.731252,288,23.724899,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Boana,faber,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,43,23.27 S 45.19 W,1798964.703,155,1743,RM471,8153,100,Arboreal,Dneasy,0.731252,289,22.811562,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM473,1745,50,Arboreal,Dneasy,0.731252,175,17.054017,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Bokermannohyla,circumdata,December,2018,Brazil,SP,Sao_Luiz_Paraitinga,19,44,23.27 S 45.19 W,35138.69515,155,1743,RM474,4755,50,Arboreal,Dneasy,0.731252,329,26.977545,Non-threatened,LC,LC,"Martins RA, Greenspan SE, Medina D, Buttimer SM, Marshall VM, Neely WJ, et al. Signatures of functional bacteriome structure in a tropical direct-developing amphibian species. Animal Microbiome 2022;4:40.",,,,,,,,,,,,,,,,,
